Id,SalePrice
1837,82629.66212323529
1838,123246.88719145065
1839,100327.74818362956
1840,164190.18938633625
1841,134182.7200520254
1842,82316.54160221734
1843,125843.84822031838
1844,140452.68441434126
1845,141936.09831351048
1846,156702.27956809796
1847,164102.5042623095
1848,58310.064473611885
1849,115922.94029875634
1850,121190.53703928214
1851,160543.1223272248
1852,130292.28052442754
1853,134870.27459557622
1854,170125.45285142216
1855,151019.0346180059
1856,224034.3331987975
1857,141799.90692985704
1858,136483.61887053418
1859,121349.45752352616
1860,148192.06165646485
1861,120127.09906921377
1862,286293.5464883485
1863,272377.2731510484
1864,272377.2731510484
1865,342988.740726183
1866,341386.03435503395
1867,241554.13511263533
1868,303530.1911412926
1869,203836.76661797814
1870,228142.35757002275
1871,254033.97477988782
1872,174832.56465859408
1873,236767.76250521658
1874,148212.85929728622
1875,209592.00719923756
1876,194858.87277751818
1877,207365.0562975262
1878,204362.353160744
1879,127438.94537098128
1880,136116.56652979532
1881,245264.57044395315
1882,249767.2545280244
1883,189303.33762381462
1884,205642.97821615
1885,259031.04115139524
1886,298668.5500392225
1887,210869.45928676229
1888,292876.7143970311
1889,169477.53753810888
1890,123772.874634711
1891,136963.1634370117
1892,94193.8911813387
1893,134024.95131120743
1894,123420.57421969053
1895,135713.24630161104
1896,133636.29662803805
1897,134368.99920773477
1898,116476.232930176
1899,154127.27883117006
1900,151931.95583530603
1901,187791.40066787932
1902,145910.86869446834
1903,221727.52643470513
1904,140938.83025802023
1905,192409.46321660627
1906,161350.93646400006
1907,223496.41264397552
1908,109155.69783998096
1909,135557.0022318551
1910,117594.20835366503
1911,217287.4724949769
1912,320492.97339292907
1913,131271.20603620942
1914,74401.54587438026
1915,283150.6929726588
1916,56587.719316733484
1917,262803.90245463804
1918,145575.64103196756
1919,180580.50311656325
1920,153140.51382710523
1921,404191.45096125064
1922,330006.69570386695
1923,216285.9832350165
1924,225268.81948968003
1925,186424.85242921897
1926,410175.09110118845
1927,135966.26442340182
1928,153459.34207834606
1929,133758.52267416535
1930,138573.0733111786
1931,148458.23868929394
1932,134983.11251536358
1933,178897.19583243274
1934,183672.91812235166
1935,168924.7917592152
1936,186746.1131860374
1937,183446.8340139491
1938,175901.4457547023
1939,261756.71627755192
1940,181644.75727005143
1941,175726.42127544366
1942,185953.2551149558
1943,206053.3747224932
1944,357495.13800155255
1945,397088.6535027081
1946,126647.3068085095
1947,328535.18282791175
1948,155914.38646628134
1949,247165.50603537288
1950,186855.60677254826
1951,247791.2522303642
1952,224480.25446046024
1953,169718.572079283
1954,190664.12038437297
1955,131485.63362485345
1956,303413.4586978453
1957,158023.0263432521
1958,316562.0792727531
1959,139722.81232001368
1960,115100.73983208912
1961,120458.20762759348
1962,97942.26189941844
1963,103636.92426808488
1964,110545.8237382674
1965,141646.28154224635
1966,141393.91949412308
1967,288983.89574019745
1968,441723.43297442235
1969,403674.5959273119
1970,440092.2171182308
1971,473718.89778975834
1972,385839.70269827766
1973,257096.34284419013
1974,337697.9836467007
1975,557592.5162153088
1976,270355.3978981843
1977,367103.56056914077
1978,362486.78663936566
1979,345829.23039912217
1980,194744.4783406662
1981,368831.3959934837
1982,224429.5091133634
1983,203212.85574031278
1984,168296.31160768203
1985,224151.87625105574
1986,219331.6335381643
1987,180212.87861399245
1988,178892.25782900504
1989,192676.64020020072
1990,205335.21611119
1991,223867.24966220203
1992,212496.1625784258
1993,172276.41612774486
1994,233103.453864483
1995,187014.66717194303
1996,253155.27039274332
1997,325582.49183484144
1998,336267.9139138839
1999,247386.1658562458
2000,313724.8792249235
2001,260947.70653176634
2002,249357.28398050411
2003,279829.0655631611
2004,272083.38291747274
2005,229602.24942267605
2006,212451.94904988832
2007,245487.26766081175
2008,201680.98931814925
2009,186424.1612921976
2010,187798.74700307925
2011,144455.02937249796
2012,172148.84546130022
2013,177534.56008982108
2014,181900.18095000513
2015,198442.08428194642
2016,187495.00757156944
2017,189628.50317347117
2018,125258.75794038277
2019,139367.2017192955
2020,111796.74546717647
2021,108874.57694465961
2022,185096.61103711245
2023,141490.29408167533
2024,259334.92202967987
2025,353104.8631237173
2026,169985.56274289713
2027,157842.81647806207
2028,147214.26380845692
2029,167444.89178676036
2030,291304.4728401295
2031,247284.6446476277
2032,269034.03459470504
2033,278986.4306144875
2034,168705.38099122187
2035,216680.0927904115
2036,199255.15599705838
2037,201382.68574240652
2038,326967.03083757055
2039,225928.57000458988
2040,189292.12639451242
2041,293925.4082917876
2042,206483.9031702454
2043,175694.62082236094
2044,167873.31855252452
2045,213722.17024896748
2046,143686.78783486597
2047,140358.35965913913
2048,140552.8061423312
2049,138941.18003215513
2050,168445.0526493953
2051,107934.99322281241
2052,125667.6285671906
2053,147298.3719862164
2054,93238.91388093084
2055,155122.3265376364
2056,145518.41113356096
2057,118931.61207719149
2058,214337.43116527534
2059,133183.38118516048
2060,171753.84186391474
2061,175836.91083824573
2062,131587.15038240413
2063,121947.92964939057
2064,140520.48089336013
2065,119874.94899208214
2066,172747.11198508646
2067,119769.09053763232
2068,144729.52678464123
2069,91703.64750994966
2070,116577.25537765164
2071,91807.95105039237
2072,139427.98421186427
2073,136991.1277925275
2074,188047.1908841034
2075,147331.45710718338
2076,120292.2062915731
2077,156259.09527103763
2078,131214.49379093692
2079,135990.05147953777
2080,123903.40120770446
2081,129861.12536708127
2082,126534.6291880275
2083,142948.42996064716
2084,119124.63300029856
2085,122971.36741972958
2086,125594.34980493749
2087,120143.2772579948
2088,99064.29053537722
2089,80440.06130350796
2090,128653.46307426871
2091,109183.16697538707
2092,120655.91838384687
2093,116388.34431089781
2094,116174.98825976344
2095,149692.13339458956
2096,85726.61383017337
2097,104424.328795591
2098,142351.39273129537
2099,47525.04657923527
2100,69579.99666520226
2101,103797.18022499133
2102,125122.86832029404
2103,106691.4073833739
2104,135333.29932195303
2105,129527.44315145191
2106,54887.013251568475
2107,202418.67295707672
2108,115027.95635291628
2109,107168.80623179223
2110,134186.58567092833
2111,137098.70921307494
2112,148425.73661736853
2113,117822.0389072386
2114,117253.66431901726
2115,164546.69501977708
2116,116553.9428310898
2117,154293.55583821077
2118,125702.40616604823
2119,118768.11763623099
2120,113257.85280817478
2121,90100.75021987075
2122,118700.48270179152
2123,85239.2237415179
2124,175530.4207439952
2125,135310.7357303425
2126,156149.66422910654
2127,153958.19512479578
2128,132840.4498191255
2129,98172.17992159088
2130,131565.4276192985
2131,143585.3484846519
2132,115687.8721484012
2133,123168.29100672719
2134,132177.13354360248
2135,95276.69987035856
2136,74460.25957045704
2137,107529.19965580627
2138,135515.30175899016
2139,152148.1005414462
2140,141664.5705678879
2141,157434.38125126183
2142,123859.87264435658
2143,142161.8097292314
2144,115740.24787376368
2145,139355.2288779082
2146,177195.24942316968
2147,137566.23495554182
2148,140371.67981056237
2149,148138.28344964524
2150,230568.10403727106
2151,124344.46269672812
2152,196044.53942310973
2153,165991.29860419082
2154,106834.56215530614
2155,134481.12734175532
2156,264078.5721536665
2157,231660.50743811415
2158,226654.25482682438
2159,208457.81628994434
2160,179803.80061411884
2161,242631.844552646
2162,445117.6561030776
2163,363615.17910460633
2164,260967.90862527172
2165,199241.69491609663
2166,152961.05307969206
2167,220579.6146167005
2168,196955.51638170017
2169,195180.64169649317
2170,215718.88340112148
2171,149219.8762965372
2172,131531.0341949835
2173,166470.47380992246
2174,234952.0760447257
2175,308085.87488194427
2176,333553.6780468951
2177,237927.40125883045
2178,219444.4913034428
2179,140438.41648431483
2180,199753.3706378818
2181,188524.26670682017
2182,222362.3115133829
2183,189469.44859598222
2184,120043.44649286273
2185,135454.54934878973
2186,144345.6642805965
2187,150697.42883533947
2188,151358.9392520678
2189,281220.31393095857
2190,80618.4515592304
2191,83279.62221403742
2192,95265.016598713
2193,108100.45502638067
2194,108707.53579704155
2195,108552.09897573767
2196,103036.0402279138
2197,110836.77227400763
2198,163442.1664275085
2199,175476.59447077545
2200,150998.45126548427
2201,145587.9990411086
2202,212078.6416010969
2203,137256.1832115106
2204,186426.51933150177
2205,117905.67610265405
2206,126503.59536249253
2207,237785.31692751482
2208,264089.39007289126
2209,218296.68885189365
2210,114643.33762685949
2211,120208.75828816177
2212,118015.50283383344
2213,113022.65547456773
2214,129591.95055114258
2215,102295.51034546978
2216,147600.9830469113
2217,24077.068516335476
2218,88642.50464662399
2219,78502.1375789974
2220,73501.65793937254
2221,288869.3076649856
2222,262101.09593460173
2223,299621.06292585
2224,216414.6441996813
2225,114200.79630372731
2226,184806.44017453177
2227,212775.6820570037
2228,275358.4341018097
2229,260620.90600557026
2230,151034.315032384
2231,214376.63939446397
2232,177708.14002098562
2233,182893.4224905427
2234,247622.49051534515
2235,208664.7615160299
2236,275491.0542021806
2237,346231.8870164377
2238,203632.01744968104
2239,123411.40551210615
2240,160413.37157716122
2241,156563.1513846504
2242,121032.84723029162
2243,125037.40345126032
2244,104623.67660983872
2245,101407.68715410688
2246,146720.7600423277
2247,108464.90027284985
2248,133321.21936589302
2249,124907.69588089848
2250,134918.05019737929
2251,105034.03355665013
2252,171682.09781402076
2253,154802.56426710708
2254,173677.10452643348
2255,181576.62497533433
2256,181195.0698816291
2257,213617.33279547674
2258,163292.77445286803
2259,176929.5359679517
2260,160787.03691264783
2261,185357.58371338807
2262,204113.9526293532
2263,364991.21146800276
2264,558621.0109281552
2265,166406.43269171557
2266,314464.4318869907
2267,390256.80215616454
2268,459326.2121976922
2269,150336.71426006587
2270,190239.19803546823
2271,217315.47226357672
2272,193059.2187871446
2273,159977.905788636
2274,178928.46698556686
2275,166333.1614843244
2276,185090.46414215548
2277,184985.11736775876
2278,145798.7240349905
2279,120576.82885139568
2280,127911.02896763632
2281,160608.84130079253
2282,185005.20791536165
2283,103420.01269793886
2284,108699.4621125211
2285,143266.1712916008
2286,127362.58186515224
2287,372185.88490906014
2288,278402.1644828439
2289,366493.829220892
2290,473794.21051257546
2291,339111.624437678
2292,463083.2967706449
2293,487823.3249980135
2294,419288.1016967553
2295,486971.79096614174
2296,299535.0981050681
2297,325934.8583257798
2298,356836.34522430407
2299,343554.42777400446
2300,345872.76604229567
2301,300186.95738338557
2302,239093.47268759683
2303,239410.69352447393
2304,259739.38623763394
2305,192255.8253240325
2306,188545.41195407746
2307,195775.06033290195
2308,221109.4262375926
2309,295474.4114702016
2310,208590.96250918836
2311,196823.44704076348
2312,189389.50882184666
2313,178350.70940414458
2314,168264.26118838828
2315,182727.17011776078
2316,199013.91783962346
2317,187870.9173859853
2318,181892.4527144002
2319,181644.8692845707
2320,186341.40478310347
2321,251341.36227201068
2322,179948.58365234753
2323,187530.12029075032
2324,178572.01206804987
2325,222856.97062773205
2326,171332.03182960898
2327,203753.0772815532
2328,220509.35169607948
2329,190193.0741888935
2330,181602.76498661452
2331,347662.51017879916
2332,403961.1761310911
2333,329347.62210264825
2334,250992.01391756808
2335,276223.94694753096
2336,320063.01460927783
2337,196423.8565861207
2338,277854.38764211937
2339,217516.53118666544
2340,419087.13128441444
2341,225069.38629000908
2342,238215.90435629175
2343,229120.221810591
2344,223573.08138415753
2345,248947.71693813655
2346,204683.52282095377
2347,189477.6049005834
2348,229164.623359801
2349,184540.57032067416
2350,304103.53111891204
2351,252937.69831575648
2352,250965.08572438435
2353,243234.82773657527
2354,137086.9349091221
2355,149346.43465213507
2356,152425.82206868392
2357,192415.06309356535
2358,189135.27925133554
2359,130079.00316422814
2360,117835.39550738348
2361,149357.08896280447
2362,285551.9832880228
2363,134333.11491856317
2364,154623.44910978945
2365,225527.7884307834
2366,184533.49820752974
2367,218680.0184402793
2368,209379.77166657365
2369,221349.52479905984
2370,171854.86378619936
2371,172970.4687405245
2372,189037.1313900534
2373,293720.2827745003
2374,330678.86522332265
2375,270361.0854647442
2376,263262.9464192276
2377,358542.5773400435
2378,142257.40981004236
2379,211452.84316914942
2380,149197.36294245775
2381,168357.43951233555
2382,201733.536564584
2383,202759.184077009
2384,246777.14380513455
2385,168766.95352821797
2386,135261.04134902798
2387,135001.34292656815
2388,99621.07533124837
2389,129055.55357860378
2390,143239.15633792692
2391,143027.2644426731
2392,119333.77098182945
2393,175201.88104682261
2394,141284.03733651072
2395,206422.8755894101
2396,146723.96856337308
2397,215449.91386143301
2398,136234.55165459064
2399,63099.7778732391
2400,61986.179353691594
2401,112091.23003800258
2402,140210.80595431084
2403,139210.08107548655
2404,157879.08244240427
2405,159949.15449303764
2406,143927.6749544295
2407,126263.20438954358
2408,146841.775542588
2409,126241.78897977145
2410,165373.0244163614
2411,118454.03938257355
2412,148085.71248531845
2413,133702.6362692325
2414,144938.1720598916
2415,133654.0742183295
2416,127905.20964690298
2417,137771.2299407847
2418,132609.0511475573
2419,119363.90708451607
2420,131367.56156365408
2421,149045.53305357462
2422,117656.88700900956
2423,125923.0647704909
2424,157058.29598902148
2425,272158.3071707952
2426,132620.9619780802
2427,141235.9105679884
2428,179957.25106073957
2429,117590.63728383086
2430,134023.038362817
2431,113779.50538133508
2432,147066.88203868817
2433,148660.70107714692
2434,143662.7789510285
2435,157464.29234794845
2436,105683.50166501004
2437,112567.77059077357
2438,130580.42624257976
2439,104808.06205505088
2440,125773.6290886741
2441,91626.84797628372
2442,100792.59315907191
2443,126987.29068482446
2444,131845.42409036565
2445,84941.40761927991
2446,142265.8204170534
2447,182763.60503895028
2448,138992.80604990706
2449,114325.7260630989
2450,149906.39976263288
2451,127707.65639048572
2452,194849.13425189166
2453,96443.0091130403
2454,125603.93691426689
2455,125571.84109993294
2456,134756.08435116583
2457,126271.11263690233
2458,129683.09071157349
2459,113820.44140218981
2460,148607.83897332044
2461,126009.96167788316
2462,133715.7641076759
2463,127170.65282337453
2464,182346.48225210863
2465,148050.1269893364
2466,110059.73090115187
2467,137920.1089951058
2468,88295.72517970705
2469,91819.40455609508
2470,192637.78679418194
2471,201511.66101725414
2472,170599.33444774078
2473,110557.01732747346
2474,72980.39042598022
2475,231017.363758278
2476,114070.21509493863
2477,128178.97803639891
2478,154380.52077917306
2479,103335.63117102122
2480,158744.2958356507
2481,120814.49181490265
2482,128863.28074045066
2483,115931.67732990306
2484,124531.55128401397
2485,129056.58674461556
2486,161834.06246162436
2487,165770.7888827491
2488,161189.41679045148
2489,155010.83491943122
2490,144158.09791602663
2491,99107.60427034808
2492,180110.30804465583
2493,164201.6079793953
2494,151062.7865001181
2495,100365.569275079
2496,256684.31372661228
2497,156355.94603421097
2498,114637.0339762281
2499,83632.07574750758
2500,127281.12538416714
2501,141370.50607860528
2502,142789.80357574715
2503,99333.93244332465
2504,200538.1338880514
2505,217355.78064949968
2506,254115.59534502952
2507,307436.6949028429
2508,253898.36921071113
2509,213877.14841834703
2510,224733.60323530898
2511,177962.04412248087
2512,204942.06527085367
2513,215622.00796528373
2514,265809.8627356646
2515,149622.54051501062
2516,167341.82180618824
2517,149734.83138896967
2518,158660.69924492724
2519,222223.8242244403
2520,211656.60228991212
2521,188202.97355706818
2522,220948.85637083006
2523,123151.67235387999
2524,136165.5078758812
2525,144853.0731751633
2526,134286.71626742653
2527,118590.62566059173
2528,125169.45183014567
2529,124752.04911012002
2530,123245.36484856185
2531,252712.28679286502
2532,226109.99566398902
2533,194127.59895785627
2534,232132.64988943364
2535,308816.6154900088
2536,242165.07326812678
2537,243019.097009406
2538,187426.3470219995
2539,188320.2959531071
2540,178398.9596121881
2541,184753.40552887996
2542,166570.5539925383
2543,128604.00566631532
2544,114966.1247456465
2545,135055.41079137477
2546,127071.6769941027
2547,135994.99617394296
2548,147215.16867673662
2549,159124.79123248346
2550,210139.4716586207
2551,141786.16919123282
2552,126603.89037941696
2553,72387.21673245863
2554,102839.19174021498
2555,122438.4682007853
2556,104945.01154498593
2557,102209.92225967899
2558,145852.6945991413
2559,135658.57965581107
2560,144068.97240280177
2561,145490.8317207612
2562,136506.73148780913
2563,150226.04073411986
2564,212916.41539491102
2565,142741.87984460377
2566,162884.6575911145
2567,141100.26827969824
2568,203765.89997679897
2569,209505.18409668753
2570,115440.309238574
2571,172876.84197523037
2572,162107.62483673292
2573,218046.21485626526
2574,298958.3364575457
2575,138448.0207939833
2576,121966.40440583213
2577,146171.3605558237
2578,85803.03142233597
2579,68432.97175273091
2580,113835.52673920644
2581,121617.1441903236
2582,115356.6952841711
2583,305322.3898542194
2584,175050.33971745096
2585,178504.27264399265
2586,232062.20319681527
2587,208002.3738906083
2588,143675.844426834
2589,151713.89426888558
2590,225271.46611588352
2591,217842.22676116475
2592,208282.32220000963
2593,257585.78571502128
2594,188267.24478838852
2595,202545.29244282877
2596,308418.63514414744
2597,181445.36200648433
2598,270096.4391346758
2599,340707.15336744534
2600,140528.96987761947
2601,153279.815693306
2602,79489.96677075885
2603,94366.96293302136
2604,90389.49622900625
2605,76217.00815136576
2606,147598.2240588243
2607,190888.1793906956
2608,197641.74805050442
2609,168093.06834601195
2610,119925.56566694306
2611,95420.99171278304
2612,152051.41834368947
2613,136344.41378223122
2614,130823.07742162743
2615,157383.65631136412
2616,151113.18682597822
2617,172949.60030930105
2618,216734.11044988537
2619,198205.39216702498
2620,189567.74708253716
2621,176347.60457811967
2622,183907.60683254368
2623,256689.41086747102
2624,303602.9816355301
2625,287500.5998239325
2626,176546.74362206223
2627,158616.9617920265
2628,464306.14878078044
2629,541054.6941182264
2630,361274.77265022707
2631,485805.01403253345
2632,439228.221079491
2633,305447.50158328173
2634,446001.04811258946
2635,157722.8870307482
2636,178624.34502499332
2637,172697.9233780159
2638,257440.39320181136
2639,184185.88819166974
2640,149530.07398947826
2641,100955.60900305376
2642,187410.8825866262
2643,102897.68131885609
2644,120684.94550722877
2645,107839.57312509404
2646,97143.86000483394
2647,104474.74361572927
2648,151361.44214719135
2649,151800.44301718994
2650,142625.89420079993
2651,142867.7170691235
2652,412301.87124398816
2653,252643.67943684684
2654,245771.60447630935
2655,427579.887097025
2656,319803.0718484047
2657,357103.7803648118
2658,321729.257353159
2659,303535.0788269481
2660,363886.9760324227
2661,369053.6617585431
2662,366608.06668679125
2663,286976.3195094348
2664,282158.14206998865
2665,346518.53215001465
2666,300962.81856430834
2667,170837.30198793998
2668,181768.1008767993
2669,175359.33057501158
2670,277807.10198599455
2671,185115.65109592795
2672,198381.25291747437
2673,215133.39382608273
2674,204783.66818230465
2675,167081.88378912746
2676,192642.9765581246
2677,195312.40098256888
2678,261035.90857630482
2679,272466.0957108598
2680,290141.0427559503
2681,400163.4680381007
2682,326251.7561730744
2683,558761.5450667038
2684,318499.8956092466
2685,337666.9651139081
2686,259356.12540294643
2687,326589.81328337616
2688,213939.73130072394
2689,198077.61643968412
2690,423713.1926443496
2691,190252.2355950812
2692,140459.5837353053
2693,193492.98051938278
2694,140629.2200348242
2695,189333.1528756593
2696,185190.83261129484
2697,183984.9045774111
2698,214929.01476983688
2699,176655.03425380395
2700,156865.53656753185
2701,153590.3343091521
2702,117973.83000826668
2703,126950.90493457053
2704,138346.66213568806
2705,121244.45339944566
2706,117480.07178532289
2707,129077.162620473
2708,133537.0095276061
2709,110985.84757974408
2710,128056.49523291549
2711,264664.5468253832
2712,364663.5597653019
2713,169309.79227813738
2714,148185.9833823829
2715,175410.05209445118
2716,149011.2296006766
2717,194084.04721018675
2718,228109.39032958384
2719,156498.69980994865
2720,174281.71935632278
2721,133784.02018364595
2722,162755.73729061056
2723,144498.509953912
2724,130857.55673725632
2725,130413.3794722101
2726,146771.35541458806
2727,176018.1249511126
2728,173126.909867165
2729,146766.2814940781
2730,147661.71837477188
2731,140678.55810031807
2732,134016.04597571012
2733,156744.70754694028
2734,157040.91977376823
2735,140411.33214459466
